시간,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,외부온도관측치,외부습도관측치,펌프상태,펌프작동남은시간,펌프작동남은시간.1,최근분무량,냉방상태,냉방작동남은시간,난방상태,난방작동남은시간,내부유동팬상태,내부유동팬작동남은시간,외부환기팬상태,외부환기팬작동남은시간,화이트 LED상태,화이트 LED작동남은시간,화이트 LED동작강도,레드 LED상태,레드 LED작동남은시간,레드 LED동작강도,블루 LED상태,블루 LED작동남은시간,블루 LED동작강도,카메라상태,냉방온도,난방온도,기준온도,난방부하,냉방부하,총추정광량,백색광추정광량,적색광추정광량,청색광추정광량
2021-06-03 00:20:00,21.89999961853028,80.19999694824219,406.0,0.1119207888841629,22.60000038146973,56.59999847412109,0.0,0.0,0.0,0.0,201.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,318.0,0.0,201.0,320.0,0.0,201.0,322.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:21:00,21.89999961853028,80.19999694824219,404.0,0.1119207888841629,22.5,57.5,0.0,0.0,0.0,0.0,201.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,268.0,0.0,201.0,270.0,0.0,201.0,271.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:22:00,21.89999961853028,80.0999984741211,413.0,0.1119207888841629,22.5,60.20000076293945,0.0,0.0,0.0,0.0,201.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,189.0,0.0,201.0,191.0,0.0,201.0,192.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:23:00,22.0,80.19999694824219,410.0,0.111143559217453,22.60000038146973,60.79999923706055,0.0,0.0,0.0,0.0,201.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,129.0,0.0,201.0,130.0,0.0,201.0,132.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:24:00,21.89999961853028,80.19999694824219,405.0,0.1126980111002922,22.60000038146973,61.79999923706055,0.0,0.0,0.0,0.0,201.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,376.0,0.0,201.0,378.0,0.0,201.0,380.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:25:00,21.89999961853028,80.30000305175781,410.0,0.1119207888841629,22.70000076293945,62.09999847412109,0.0,0.0,0.0,0.0,201.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,324.0,0.0,201.0,326.0,0.0,201.0,328.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:26:00,21.89999961853028,80.4000015258789,404.0,0.1126980111002922,22.79999923706055,62.59999847412109,0.0,0.0,0.0,0.0,201.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,245.0,0.0,201.0,247.0,0.0,201.0,249.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:27:00,21.89999961853028,80.4000015258789,405.0,0.1126980111002922,22.89999961853028,63.20000076293945,0.0,0.0,0.0,0.0,201.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,183.0,0.0,201.0,185.0,0.0,201.0,187.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:28:00,21.89999961853028,80.4000015258789,407.0,0.1119207888841629,23.29999923706055,63.0,0.0,0.0,0.0,0.0,201.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,121.0,0.0,201.0,123.0,0.0,201.0,125.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:29:00,21.89999961853028,80.4000015258789,403.0,0.1126980111002922,23.20000076293945,60.20000076293945,0.0,0.0,0.0,0.0,201.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,353.0,0.0,201.0,355.0,0.0,201.0,357.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:30:00,22.0,80.4000015258789,406.0,0.1119207888841629,23.10000038146973,58.79999923706055,0.0,0.0,0.0,0.0,201.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,293.0,0.0,201.0,295.0,0.0,201.0,297.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 00:31:00,21.89999961853028,80.30000305175781,404.0,0.1119207888841629,22.89999961853028,57.70000076293945,0.0,0.0,0.0,0.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,231.0,0.0,201.0,233.0,0.0,201.0,235.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:32:00,22.0,80.30000305175781,404.0,0.1119207888841629,22.79999923706055,57.5,0.0,0.0,0.0,0.0,201.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,171.0,0.0,201.0,172.0,0.0,201.0,174.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 00:33:00,21.89999961853028,80.30000305175781,402.0,0.1134752407670021,22.60000038146973,57.09999847412109,0.0,0.0,0.0,0.0,201.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,109.0,0.0,201.0,111.0,0.0,201.0,113.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 00:34:00,22.0,80.19999694824219,399.0,0.111143559217453,22.60000038146973,56.79999923706055,0.0,0.0,0.0,0.0,201.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,349.0,0.0,201.0,351.0,0.0,201.0,353.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 00:35:00,21.89999961853028,80.0999984741211,403.0,0.1119207888841629,22.5,56.20000076293945,0.0,0.0,0.0,0.0,201.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,287.0,0.0,201.0,289.0,0.0,201.0,291.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:36:00,22.0,80.0999984741211,404.0,0.1119207888841629,22.39999961853028,55.90000152587891,0.0,0.0,0.0,0.0,201.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,225.0,0.0,201.0,227.0,0.0,201.0,229.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 00:37:00,21.89999961853028,80.0,402.0,0.111143559217453,22.39999961853028,57.59999847412109,0.0,0.0,0.0,0.0,201.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,163.0,0.0,201.0,165.0,0.0,201.0,167.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:38:00,21.89999961853028,80.0,402.0,0.1126980111002922,22.39999961853028,59.09999847412109,0.0,0.0,0.0,0.0,201.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,103.0,0.0,201.0,105.0,0.0,201.0,107.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:39:00,21.89999961853028,80.19999694824219,401.0,0.1126980111002922,22.39999961853028,60.5,0.0,0.0,0.0,0.0,201.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,342.0,0.0,201.0,344.0,0.0,201.0,347.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:40:00,21.89999961853028,80.19999694824219,405.0,0.1119207888841629,22.60000038146973,61.29999923706055,0.0,0.0,0.0,0.0,201.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,311.5,0.0,201.0,313.5,0.0,201.0,316.5,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:41:00,21.89999961853028,80.30000305175781,401.0,0.1119207888841629,22.60000038146973,62.0,0.0,0.0,0.0,0.0,201.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,281.0,0.0,201.0,283.0,0.0,201.0,286.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:42:00,21.89999961853028,80.30000305175781,406.0,0.1119207888841629,22.70000076293945,62.20000076293945,0.0,0.0,0.0,0.0,201.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,219.0,0.0,201.0,221.0,0.0,201.0,224.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:43:00,21.89999961853028,80.30000305175781,404.0,0.1119207888841629,22.79999923706055,62.70000076293945,0.0,0.0,0.0,0.0,201.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,105.0,0.0,201.0,107.0,0.0,201.0,110.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:44:00,21.89999961853028,80.4000015258789,401.0,0.1119207888841629,23.0,63.20000076293945,0.0,0.0,0.0,0.0,201.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,223.5,0.0,201.0,226.0,0.0,201.0,228.5,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:45:00,21.89999961853028,80.5,400.0,0.111143559217453,23.10000038146973,63.29999923706055,0.0,0.0,0.0,0.0,201.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,342.0,0.0,201.0,345.0,0.0,201.0,347.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:46:00,22.0,80.5,401.0,0.1119207888841629,23.10000038146973,61.20000076293945,0.0,0.0,0.0,0.0,201.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,281.0,0.0,201.0,284.0,0.0,201.0,286.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 00:47:00,22.0,80.5,403.0,0.1119207888841629,23.10000038146973,59.29999923706055,0.0,0.0,0.0,0.0,201.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,219.0,0.0,201.0,222.0,0.0,201.0,224.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 00:48:00,22.0,80.5,403.0,0.111143559217453,22.89999961853028,58.29999923706055,0.0,0.0,0.0,0.0,201.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,159.0,0.0,201.0,162.0,0.0,201.0,164.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 00:49:00,22.0,80.4000015258789,399.0,0.1126980111002922,22.79999923706055,57.40000152587891,0.0,0.0,0.0,0.0,201.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,395.0,0.0,201.0,397.0,0.0,201.0,398.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 00:50:00,22.0,80.30000305175781,399.0,0.1119207888841629,22.70000076293945,57.20000076293945,0.0,0.0,0.0,0.0,201.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,334.0,0.0,201.0,336.0,0.0,201.0,338.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 00:51:00,22.0,80.30000305175781,400.0,0.111143559217453,22.60000038146973,56.79999923706055,0.0,0.0,0.0,0.0,201.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,273.0,0.0,201.0,275.0,0.0,201.0,277.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 00:52:00,22.0,80.5,402.0,0.111143559217453,22.60000038146973,56.79999923706055,0.0,0.0,0.0,0.0,201.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,211.0,0.0,201.0,213.0,0.0,201.0,215.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 00:53:00,21.89999961853028,80.5999984741211,401.0,0.111143559217453,22.60000038146973,57.20000076293945,0.0,0.0,0.0,0.0,201.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,163.0,0.0,201.0,165.0,0.0,201.0,167.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 00:54:00,21.89999961853028,80.5,403.0,0.1119207888841629,22.60000038146973,58.70000076293945,0.0,0.0,0.0,0.0,201.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,100.0,0.0,201.0,102.0,0.0,201.0,104.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:55:00,21.89999961853028,80.5,397.0,0.1126980111002922,22.60000038146973,60.0,0.0,0.0,0.0,0.0,201.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,321.0,0.0,201.0,318.0,0.0,201.0,313.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:56:00,21.89999961853028,80.5,400.0,0.111143559217453,22.60000038146973,61.0,0.0,0.0,0.0,0.0,201.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,259.0,0.0,201.0,258.0,0.0,201.0,254.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:57:00,21.89999961853028,80.5,401.0,0.111143559217453,22.60000038146973,61.79999923706055,0.0,0.0,0.0,0.0,201.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,199.0,0.0,201.0,196.0,0.0,201.0,192.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:58:00,21.89999961853028,80.5,401.0,0.1103663295507431,22.60000038146973,62.40000152587891,0.0,0.0,0.0,0.0,201.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,137.0,0.0,201.0,135.0,0.0,201.0,131.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 00:59:00,22.0,80.5999984741211,398.0,0.1103663295507431,22.79999923706055,62.90000152587891,0.0,0.0,0.0,0.0,201.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,378.0,0.0,201.0,375.0,0.0,201.0,373.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 01:00:00,21.89999961853028,80.5,399.0,0.111143559217453,22.89999961853028,63.5,0.0,0.0,0.0,0.0,201.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,316.0,0.0,201.0,318.0,0.0,201.0,320.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 01:01:00,22.0,80.5,397.0,0.111143559217453,22.89999961853028,63.5,0.0,0.0,0.0,0.0,201.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,266.0,0.0,201.0,243.0,0.0,201.0,240.0,0.0,0.0,20.0,18.0,19.0,0.0,19.49999809265137,0.0,0.0,0.0,0.0
2021-06-03 01:02:00,22.0,80.5,403.0,0.111143559217453,23.0,63.5,0.0,0.0,0.0,0.0,201.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,195.0,0.0,201.0,183.0,0.0,201.0,177.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 01:03:00,22.0,80.5999984741211,399.0,0.111143559217453,23.10000038146973,63.29999923706055,0.0,0.0,0.0,0.0,201.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,115.0,0.0,201.0,117.0,0.0,201.0,119.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 01:04:00,22.0,80.5,401.0,0.1119207888841629,22.89999961853028,59.09999847412109,0.0,0.0,0.0,0.0,201.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,55.0,0.0,201.0,57.0,0.0,201.0,59.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 01:05:00,22.0,80.4000015258789,397.0,0.1119207888841629,22.60000038146973,58.20000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0
2021-06-03 01:06:00,22.10000038146973,80.4000015258789,396.0,0.1080346554517746,22.60000038146973,58.09999847412109,0.0,0.0,0.0,0.0,201.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,19.0,0.0,20.50000190734864,0.0,0.0,0.0,0.0
2021-06-03 01:07:00,22.10000038146973,80.80000305175781,398.0,0.1119207888841629,22.5,58.29999923706055,0.0,0.0,0.0,0.0,201.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,19.0,0.0,20.50000190734864,0.0,0.0,0.0,0.0
2021-06-03 01:08:00,22.20000076293945,81.19999694824219,398.0,0.1119207888841629,22.39999961853028,57.79999923706055,0.0,0.0,0.0,0.0,201.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,198.5,0.0,0.0,199.5,0.0,0.0,20.0,18.0,19.0,0.0,21.00000381469727,0.0,0.0,0.0,0.0
2021-06-03 01:09:00,22.10000038146973,80.9000015258789,402.0,0.1119207888841629,22.39999961853028,57.20000076293945,0.0,0.0,0.0,0.0,201.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,394.0,0.0,201.0,397.0,0.0,201.0,399.0,0.0,0.0,20.0,18.0,19.0,0.0,20.50000190734864,0.0,0.0,0.0,0.0
2021-06-03 01:10:00,22.10000038146973,80.5999984741211,399.0,0.1119207888841629,22.5,59.70000076293945,0.0,0.0,0.0,0.0,201.0,99.5,0.0,0.0,0.0,0.0,0.0,0.0,201.0,330.0,0.0,201.0,333.0,0.0,201.0,335.0,0.0,0.0,20.0,18.0,19.0,0.0,20.50000190734864,0.0,0.0,0.0,0.0
2021-06-03 01:11:00,22.10000038146973,80.5,397.0,0.1126980111002922,22.5,60.5,0.0,0.0,0.0,0.0,201.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,266.0,0.0,201.0,269.0,0.0,201.0,271.0,0.0,0.0,20.0,18.0,19.0,0.0,20.50000190734864,0.0,0.0,0.0,0.0
2021-06-03 01:12:00,22.10000038146973,80.5,395.0,0.111143559217453,22.5,61.29999923706055,0.0,0.0,0.0,0.0,201.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,206.0,0.0,201.0,207.0,0.0,201.0,209.0,0.0,0.0,20.0,18.0,19.0,0.0,20.50000190734864,0.0,0.0,0.0,0.0
2021-06-03 01:13:00,22.0,81.0,396.0,0.1119207888841629,22.60000038146973,62.0,0.0,0.0,0.0,0.0,201.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,144.0,0.0,201.0,145.0,0.0,201.0,147.0,0.0,0.0,20.0,18.0,19.0,0.0,20.50000190734864,0.0,0.0,0.0,0.0
